,Unnamed: 0,word,frequency,start_date,end_date
1007,1007,Covid19 httpstco1xcPMqn9qA,1,2020-04-11,2020-04-19
1008,1008,Rodrigo,1,2020-04-11,2020-04-19
1009,1009,Coronavirus New Zealand,1,2020-04-11,2020-04-19
1010,1010,RealLeadership,1,2020-04-11,2020-04-19
1011,1011,Covid19 httpstcoCX97Qm163c Time for Irelands,1,2020-04-11,2020-04-19
1012,1012,Covid19 httpstcoDJv8YJImHb Pendant,1,2020-04-11,2020-04-19
1013,1013,Covid19 httpstcoxfX0QEq9t1  ,1,2020-04-11,2020-04-19
1014,1014,NZ ,1,2020-04-11,2020-04-19
1015,1015, s,1,2020-04-11,2020-04-19
1016,1016,Amazing New Zeland  ,1,2020-04-11,2020-04-19
1017,1017,the British Government,1,2020-04-11,2020-04-19
1018,1018,Covid19 httpstcof7ghgcDwec,1,2020-04-11,2020-04-19
1019,1019,SpeakerPelosi SenSchumer,1,2020-04-11,2020-04-19
1020,1020,httpstcoKDQsi9HnoM,1,2020-04-11,2020-04-19
1021,1021,Chequers httpstco8YZmnCrJxQ,1,2020-04-11,2020-04-19
1022,1022,Covid19 httpstco7qHAjVyMcC,1,2020-04-11,2020-04-19
1023,1023,Covid19 httpstcoKUDbw4g8W0 New Zealands,1,2020-04-11,2020-04-19
1024,1024,KindnessWarrior,1,2020-04-11,2020-04-19
1025,1025,BorisJohnson MattHancock,1,2020-04-11,2020-04-19
1026,1026,THE ONGOING GLOBALLY HIGHLY DEADLY CRISIS OF,1,2020-04-11,2020-04-19
1027,1027,Christchurch,1,2020-04-11,2020-04-19
1028,1028,COVID19Aus,1,2020-04-11,2020-04-19
1029,1029,NuevaZelanda,1,2020-04-11,2020-04-19
1030,1030,a New Zealander,1,2020-04-11,2020-04-19
1031,1031,The Guardian httpstcoQb4kQVAunI  ,1,2020-04-11,2020-04-19
1032,1032,Covid19 httpstcob44uqECerW  ,1,2020-04-11,2020-04-19
1033,1033,Covid19 The Guardian httpstco4S82ICdnuB,1,2020-04-11,2020-04-19
1034,1034,Covid19 httpstcoYtVR6O2Yed New Zealand,1,2020-04-11,2020-04-19
1035,1035,Covid19 httpstcowECqSVNFqL New Zealand PM,1,2020-04-11,2020-04-19
1036,1036,Torys,1,2020-04-11,2020-04-19
1037,1037,South Africas COVID19 Solidarity Fund,1,2020-04-11,2020-04-19
1038,1038,Jacinta,1,2020-04-11,2020-04-19
1039,1039,Academic,1,2020-04-11,2020-04-19
1040,1040,Covid19 httpstcoeTlZ7db5cw  ,1,2020-04-11,2020-04-19
1041,1041,Covid19 httpstcofmqG8wYrXJ,1,2020-04-11,2020-04-19
1042,1042,NZ Herald httpstcoGshcLjh7dO,1,2020-04-11,2020-04-19
1043,1043,Coronavirusoutbreak CoronavirusoutbreakAllstories,1,2020-04-11,2020-04-19
1044,1044,Covid19 httpstcon9vhTpYIcV  ,1,2020-04-11,2020-04-19
1045,1045,AmericanKiwi,1,2020-04-11,2020-04-19
1046,1046,Covid19 Chapeau httpstcoJcNJueNKzI,1,2020-04-11,2020-04-19
1047,1047,Covid19 httpstcoqzuXs0piCc  ,1,2020-04-11,2020-04-19
1048,1048,Covid19 httpstco3l3gKb5yE3 New Zealand  ,1,2020-04-11,2020-04-19
1049,1049,Solidarity,1,2020-04-11,2020-04-19
1050,1050,Enquanto,1,2020-04-11,2020-04-19
1051,1051,Covid19 httpstcovTKRDXIvqZ,1,2020-04-11,2020-04-19
1052,1052,Sturgeon,1,2020-04-11,2020-04-19
1053,1053,Tourists,1,2020-04-11,2020-04-19
1054,1054,Primeiraministra,1,2020-04-11,2020-04-19
1055,1055,NewZealandLockdown BorisOut Coronavirus,1,2020-04-11,2020-04-19
1056,1056,BBC News Mundo Coronavirus,28,2020-04-21,2020-04-29
1057,1057,New Zealands,24,2020-04-21,2020-04-29
1058,1058,Covid19,14,2020-04-21,2020-04-29
1059,1059,BBC,10,2020-04-21,2020-04-29
1060,1060,NewZealand,9,2020-04-21,2020-04-29
1061,1061,The Washington Post,7,2020-04-21,2020-04-29
1062,1062, ,6,2020-04-21,2020-04-29
1063,1063,BBC News Mundo,4,2020-04-21,2020-04-29
1064,1064,Parliament,4,2020-04-21,2020-04-29
1065,1065,Morrinsville College,4,2020-04-21,2020-04-29
1066,1066,Lockdown,3,2020-04-21,2020-04-29
1067,1067,Membandingkan Jokowi,3,2020-04-21,2020-04-29
1068,1068,DirectorGeneral of Health,3,2020-04-21,2020-04-29
1069,1069,Coronavirus New Zealand,3,2020-04-21,2020-04-29
1070,1070,BBC News,2,2020-04-21,2020-04-29
1071,1071,Perdana Menteri Selandia Baru,2,2020-04-21,2020-04-29
1072,1072,Coronavirus  ,2,2020-04-21,2020-04-29
1073,1073,LIVE   Ministry of Health,2,2020-04-21,2020-04-29
1074,1074,Selandia Baru,2,2020-04-21,2020-04-29
1075,1075,Whoopi Goldberg,2,2020-04-21,2020-04-29
1076,1076,CBC News,2,2020-04-21,2020-04-29
1077,1077,New Zealands PM  ,2,2020-04-21,2020-04-29
1078,1078,Revisando,1,2020-04-21,2020-04-29
1079,1079,Kia,1,2020-04-21,2020-04-29
1080,1080,Washington Post,1,2020-04-21,2020-04-29
1081,1081,Governments,1,2020-04-21,2020-04-29
1082,1082,Markle,1,2020-04-21,2020-04-29
1083,1083,RHSummit,1,2020-04-21,2020-04-29
1084,1084,Level,1,2020-04-21,2020-04-29
1085,1085,the USA New Zealands,1,2020-04-21,2020-04-29
1086,1086,WAY,1,2020-04-21,2020-04-29
1087,1087,World,1,2020-04-21,2020-04-29
1088,1088,PrimeiraMinistra,1,2020-04-21,2020-04-29
1089,1089,Worldwide,1,2020-04-21,2020-04-29
1090,1090,BBC News Mundo Coronavirus Eliminar,1,2020-04-21,2020-04-29
1091,1091,19 Washington Post,1,2020-04-21,2020-04-29
1092,1092,Toby,1,2020-04-21,2020-04-29
1093,1093,DJ,1,2020-04-21,2020-04-29
1094,1094,Ministry of Health,1,2020-04-21,2020-04-29
1095,1095,Nuestra Primera Ministra,1,2020-04-21,2020-04-29
1096,1096,CoronaUpdates BBC News Mundo Coronavirus,1,2020-04-21,2020-04-29
1097,1097,SHE,1,2020-04-21,2020-04-29
1098,1098,National Party,1,2020-04-21,2020-04-29
1099,1099,Ministry of Propaganda Staggering,1,2020-04-21,2020-04-29
1100,1100,Premire,1,2020-04-21,2020-04-29
1101,1101, New Zealand,1,2020-04-21,2020-04-29
1102,1102,FFS Bell,1,2020-04-21,2020-04-29
1103,1103,ITV,1,2020-04-21,2020-04-29
1104,1104,NZ Herald httpstcoggnV3JG5NO,1,2020-04-21,2020-04-29
1105,1105,Lockdown NZ Stage,1,2020-04-21,2020-04-29
1106,1106,CoronavirusPandemic UG4PH,1,2020-04-21,2020-04-29
1107,1107,Compulsory,1,2020-04-21,2020-04-29
1108,1108,Primera Ministra,1,2020-04-21,2020-04-29
1109,1109,Unpopular,1,2020-04-21,2020-04-29
1110,1110,LEADER,1,2020-04-21,2020-04-29
1111,1111,Va EFE Noticias,1,2020-04-21,2020-04-29
1112,1112,NewZealand ,1,2020-04-21,2020-04-29
1113,1113,Cabinet,1,2020-04-21,2020-04-29
1114,1114,Herd Immunity,1,2020-04-21,2020-04-29
1115,1115,GRANDE,1,2020-04-21,2020-04-29
1116,1116,ToriesOut,1,2020-04-21,2020-04-29
1117,1117,Supermarket Hospital,1,2020-04-21,2020-04-29
1118,1118,httpstcoCcJHyU4RJz,1,2020-04-21,2020-04-29
1119,1119,  Conversations,1,2020-04-21,2020-04-29
1120,1120,Spotify,1,2020-04-21,2020-04-29
1121,1121,,1,2020-04-21,2020-04-29
1122,1122,Debemos,1,2020-04-21,2020-04-29
1123,1123,Christchurch,1,2020-04-21,2020-04-29
1124,1124,httpstcorktW6hY59v,1,2020-04-21,2020-04-29
1125,1125,La NouvelleZlande,1,2020-04-21,2020-04-29
1126,1126,Corona httpstcoekOtvkndSd httpstcovNIpzDhZ5w Tidak,1,2020-04-21,2020-04-29
1127,1127,NewZealand Billionaires Bolthole httpstcocifIrqpIhU Covid 19,1,2020-04-21,2020-04-29
1128,1128,The Washington Post httpstcoZYPyYgaTJj Coronavirus en,1,2020-04-21,2020-04-29
1129,1129,BreakingNews,1,2020-04-21,2020-04-29
1130,1130,GRAN TRABAJO DE ESTA,1,2020-04-21,2020-04-29
1131,1131, Ministry of Health,1,2020-04-21,2020-04-29
1132,1132,UN,1,2020-04-21,2020-04-29
1133,1133,Pandasport,1,2020-04-21,2020-04-29
1134,1134,OWN,1,2020-04-21,2020-04-29
1135,1135,s Praised For Curbing COVID19 New Zealands,1,2020-04-21,2020-04-29
1136,1136,161200 News Source Independent Title Coronavirus New Zealand,1,2020-04-21,2020-04-29
1137,1137,Una,1,2020-04-21,2020-04-29
1138,1138,httpstcoMzVoDh3l1W Lderes,1,2020-04-21,2020-04-29
1139,1139,Alert,1,2020-04-21,2020-04-29
1140,1140, COVID19Chile,1,2020-04-21,2020-04-29
1141,1141,National party,1,2020-04-21,2020-04-29
1142,1142,Regardless,1,2020-04-21,2020-04-29
1143,1143,NewZealand Covid19,1,2020-04-21,2020-04-29
1144,1144,Congratulations NZ,1,2020-04-21,2020-04-29
1145,1145,Covid 19 Levels,1,2020-04-21,2020-04-29
1146,1146,NewZealand NewZealandLockdown LabourParty,1,2020-04-21,2020-04-29
1147,1147,BCA,1,2020-04-21,2020-04-29
1148,1148,  httpstcoz5l38vR1Hb Lderes,1,2020-04-21,2020-04-29
1149,1149,the Kiwis  ,1,2020-04-21,2020-04-29
1150,1150,CountrySuper ABC,1,2020-04-21,2020-04-29
1151,1151,BBC News Mundo httpstcoAVJKedMgPg New Zealands,1,2020-04-21,2020-04-29
1152,1152,Imo Laurie Newshub,1,2020-04-21,2020-04-29
1153,1153,,1,2020-04-21,2020-04-29
1154,1154,Pandemi Covid19 NgeblogDiRumah httpstcofQ77XBfQRW,1,2020-04-21,2020-04-29
1155,1155,Coronavirus Unicanal,1,2020-04-21,2020-04-29
1156,1156,httpstcoO5S1bdD3KD New Zealand,1,2020-04-21,2020-04-29
1157,1157,Kiwis Total,1,2020-04-21,2020-04-29
1158,1158,Recomiendo,1,2020-04-21,2020-04-29
1159,1159,DW BBC News Mundo Coronavirus,1,2020-04-21,2020-04-29
1160,1160,Praised For Curbing COVID19 New Zealands,1,2020-04-21,2020-04-29
1161,1161,New Zealand Doctors,1,2020-04-21,2020-04-29
1162,1162,Influential People PM  ,1,2020-04-21,2020-04-29
1163,1163,France Prolongation,1,2020-04-21,2020-04-29
1164,1164,Aac,1,2020-04-21,2020-04-29
1165,1165,Complete,1,2020-04-21,2020-04-29
1166,1166,ABC,1,2020-04-21,2020-04-29
1167,1167,Coronavirus Men,1,2020-04-21,2020-04-29
1168,1168,News1st,1,2020-04-21,2020-04-29
1169,1169,Taiwan La,1,2020-04-21,2020-04-29
1170,1170,CoronavirusOutbreak New Zealands,1,2020-04-21,2020-04-29
1171,1171,The Independent BorisJohnson,1,2020-04-21,2020-04-29
1172,1172,Eliminated,1,2020-04-21,2020-04-29
1173,1173,Opera House,1,2020-04-21,2020-04-29
1174,1174,Google,1,2020-04-21,2020-04-29
1175,1175,  New Zealands,1,2020-04-21,2020-04-29
1176,1176,  Tapi,1,2020-04-21,2020-04-29
1177,1177,National Service,1,2020-04-21,2020-04-29
1178,1178,httpstcocGtlCILcLx Please,1,2020-04-21,2020-04-29
1179,1179,the Green COVID Response,1,2020-04-21,2020-04-29
1180,1180,NewZeland,1,2020-04-21,2020-04-29
1181,1181,AlNoor Mosque,1,2020-04-21,2020-04-29
1182,1182,  httpstco2ojKpQ4eig,1,2020-04-21,2020-04-29
1183,1183,AKA,1,2020-04-21,2020-04-29
1184,1184,Cmon,1,2020-04-21,2020-04-29
1185,1185,the NZ Labour Party,1,2020-04-21,2020-04-29
1186,1186,Feminine,1,2020-04-21,2020-04-29
1187,1187,  Praised For Curbing COVID19 New Zealands,1,2020-04-21,2020-04-29
1188,1188,News Source Independent Title Coronavirus New Zealand,1,2020-04-21,2020-04-29
1189,1189,VolverASalirEs,1,2020-04-21,2020-04-29
1190,1190,New Zealands,10,2020-05-01,2020-05-09
1191,1191,Covid19,9,2020-05-01,2020-05-09
1192,1192,DirectorGeneral of Health,4,2020-05-01,2020-05-09
1193,1193,National Cabinet,3,2020-05-01,2020-05-09
1194,1194,Ministry of Health on,3,2020-05-01,2020-05-09
1195,1195,BBC News Mundo Coronavirus,3,2020-05-01,2020-05-09
1196,1196,Trump,2,2020-05-01,2020-05-09
1197,1197,Covid,2,2020-05-01,2020-05-09
1198,1198,Protected Group Immunity,2,2020-05-01,2020-05-09
1199,1199,Commonwealth,2,2020-05-01,2020-05-09
1200,1200,Super Rugby,2,2020-05-01,2020-05-09
1201,1201,Parliament,2,2020-05-01,2020-05-09
1202,1202,New Zealand Considering Travel,1,2020-05-01,2020-05-09
1203,1203,SO,1,2020-05-01,2020-05-09
1204,1204,Marist College,1,2020-05-01,2020-05-09
1205,1205,Nicola Sturgeon,1,2020-05-01,2020-05-09
1206,1206,Moon JaeIn,1,2020-05-01,2020-05-09
1207,1207,TransTasman,1,2020-05-01,2020-05-09
1208,1208,Govt,1,2020-05-01,2020-05-09
1209,1209,Sturgeon,1,2020-05-01,2020-05-09
1210,1210,Scotlands Nicola Sturgeon,1,2020-05-01,2020-05-09
1211,1211,Radio New Zealands,1,2020-05-01,2020-05-09
1212,1212,Primeiraministra,1,2020-05-01,2020-05-09
1213,1213,Katrn JakobsdttirICMette FrederiksenDKErna,1,2020-05-01,2020-05-09
1214,1214,httpstcoxUYqLgyS8K NopeJustNope Stop,1,2020-05-01,2020-05-09
1215,1215,Dear Rt Hon  ,1,2020-05-01,2020-05-09
1216,1216,PM Winston Peters,1,2020-05-01,2020-05-09
1217,1217, Pretty,1,2020-05-01,2020-05-09
1218,1218,Country,1,2020-05-01,2020-05-09
1219,1219,Petition for  ,1,2020-05-01,2020-05-09
1220,1220,NewZealand,1,2020-05-01,2020-05-09
1221,1221,Guardian,1,2020-05-01,2020-05-09
1222,1222,El,1,2020-05-01,2020-05-09
1223,1223,Ashley Bloomfield,1,2020-05-01,2020-05-09
1224,1224,BBC News,1,2020-05-01,2020-05-09
1225,1225,LOT,1,2020-05-01,2020-05-09
1226,1226,RegenerativeAgriculture,1,2020-05-01,2020-05-09
1227,1227,Google,1,2020-05-01,2020-05-09
1228,1228,Kiwi,1,2020-05-01,2020-05-09
1229,1229,httpstcov2fEyht7yt,1,2020-05-01,2020-05-09
1230,1230,NewZealand Coronavirus,1,2020-05-01,2020-05-09
1231,1231,Cuando,1,2020-05-01,2020-05-09
1232,1232,  New Zealands,1,2020-05-01,2020-05-09
1233,1233,the Blitz,1,2020-05-01,2020-05-09
1234,1234,Finlandia Pero,1,2020-05-01,2020-05-09
1235,1235,Labours,1,2020-05-01,2020-05-09
1236,1236,PrimeiraMinistra,1,2020-05-01,2020-05-09
1237,1237,httpstcoWxHBJ1raA7 Covid 19,1,2020-05-01,2020-05-09
1238,1238,Facebook Live Stratgie  ,1,2020-05-01,2020-05-09
1239,1239,Coronavirus Men,1,2020-05-01,2020-05-09
1240,1240,Fantstico  ,1,2020-05-01,2020-05-09
1241,1241,NewZealand ,1,2020-05-01,2020-05-09
1242,1242,Female,1,2020-05-01,2020-05-09
1243,1243, Adern,1,2020-05-01,2020-05-09
1244,1244,ACT,1,2020-05-01,2020-05-09
1245,1245,YouTube,1,2020-05-01,2020-05-09
1246,1246,Ill,1,2020-05-01,2020-05-09
1247,1247,K BBC News Mundo Coronavirus,1,2020-05-01,2020-05-09
1248,1248,httpstcoImV5hNeZeQ World,1,2020-05-01,2020-05-09
1249,1249,httpstcosZWqmZuzwu httpstcotv13MLIQfG,1,2020-05-01,2020-05-09
1250,1250,Time,1,2020-05-01,2020-05-09
1251,1251,Alonement,1,2020-05-01,2020-05-09
1252,1252,Fire Coster,1,2020-05-01,2020-05-09
1253,1253,NZ Herald httpstcoUFupdu8O0i,1,2020-05-01,2020-05-09
1254,1254,New Zealands PM  ,1,2020-05-01,2020-05-09
1255,1255,New Zealands Level,1,2020-05-01,2020-05-09
1256,1256,IdiotinCharge,1,2020-05-01,2020-05-09
1257,1257,httpstcoKE06GbCfV7 httpstcoplrLDedSsY Takeaway,1,2020-05-01,2020-05-09
1258,1258,Whoopi Goldberg,1,2020-05-01,2020-05-09
1259,1259,RNZ News,1,2020-05-01,2020-05-09
1260,1260,Nova Zelndia,1,2020-05-01,2020-05-09
1261,1261,DBE,1,2020-05-01,2020-05-09
1262,1262,the Australian National Cabinet,1,2020-05-01,2020-05-09
1263,1263,Regimeyes,1,2020-05-01,2020-05-09
1264,1264,Test Surveillance Tracing Isolate,1,2020-05-01,2020-05-09
1265,1265,the Court of Appeal,1,2020-05-01,2020-05-09
1266,1266,Matamata,1,2020-05-01,2020-05-09
1267,1267,Bernie,1,2020-05-01,2020-05-09
1268,1268,NewZealand Australia,1,2020-05-01,2020-05-09
1269,1269,Auspol COVID19Australia httpstcoa3V6Seg4sD,1,2020-05-01,2020-05-09
1270,1270,httpstcosjKTFPLxV1 httpstcodx1EPDr6d1,1,2020-05-01,2020-05-09
1271,1271,Pakistan New Zealands,1,2020-05-01,2020-05-09
1272,1272,New Zealands,17,2020-05-11,2020-05-19
1273,1273,Covid19,8,2020-05-11,2020-05-19
1274,1274,NewZealand  Lockdown Coronavirus,7,2020-05-11,2020-05-19
1275,1275,National Party,6,2020-05-11,2020-05-19
1276,1276,OMG New Zealand PM,5,2020-05-11,2020-05-19
1277,1277,,4,2020-05-11,2020-05-19
1278,1278,NewshubReid Research,3,2020-05-11,2020-05-19
1279,1279,Try   New Zealands,3,2020-05-11,2020-05-19
1280,1280, s,3,2020-05-11,2020-05-19
1281,1281,Byline Times,3,2020-05-11,2020-05-19
1282,1282,SocialDistancing,2,2020-05-11,2020-05-19
1283,1283,DirectorGeneral of Health,2,2020-05-11,2020-05-19
1284,1284, ,2,2020-05-11,2020-05-19
1285,1285,Christchurch,2,2020-05-11,2020-05-19
1286,1286,NYT,2,2020-05-11,2020-05-19
1287,1287,Covid,2,2020-05-11,2020-05-19
1288,1288,MLB,1,2020-05-11,2020-05-19
1289,1289,Muldoon Nationals,1,2020-05-11,2020-05-19
1290,1290,The Guardian Imagine,1,2020-05-11,2020-05-19
1291,1291,Lancet,1,2020-05-11,2020-05-19
1292,1292,Wuhan Virus,1,2020-05-11,2020-05-19
1293,1293,Better Together,1,2020-05-11,2020-05-19
1294,1294,FemaleLeadership,1,2020-05-11,2020-05-19
1295,1295,  Article,1,2020-05-11,2020-05-19
1296,1296,NewZealanda  Coronavirus Covid19 SocialDistancing,1,2020-05-11,2020-05-19
1297,1297,Quartz,1,2020-05-11,2020-05-19
1298,1298,USA USNews,1,2020-05-11,2020-05-19
1299,1299,CoronaVirusUpdates,1,2020-05-11,2020-05-19
1300,1300,Podemos,1,2020-05-11,2020-05-19
1301,1301,REJET,1,2020-05-11,2020-05-19
1302,1302,  Sisters,1,2020-05-11,2020-05-19
1303,1303,World Health Orgs,1,2020-05-11,2020-05-19
1304,1304,Govt,1,2020-05-11,2020-05-19
1305,1305,Calgary Council,1,2020-05-11,2020-05-19
1306,1306,BBC News Mundo Coronavirus,1,2020-05-11,2020-05-19
1307,1307,Perdana Menteri,1,2020-05-11,2020-05-19
1308,1308,Covid New Zealands,1,2020-05-11,2020-05-19
1309,1309,SocialDistancing  SocialDistanacing Nationalism Amazing COVID19Pandemic CoronaVirusUpdate Daily Mail,1,2020-05-11,2020-05-19
1310,1310,Lorde,1,2020-05-11,2020-05-19
1311,1311,Le,1,2020-05-11,2020-05-19
1312,1312,Media,1,2020-05-11,2020-05-19
1313,1313,LA PREMIRE MINISTRE,1,2020-05-11,2020-05-19
1314,1314,PhenomenalWoman  COVID GPPAUNZ Highprofile,1,2020-05-11,2020-05-19
1315,1315,Nicola Sturgeon,1,2020-05-11,2020-05-19
1316,1316,NWO,1,2020-05-11,2020-05-19
1317,1317,Countries,1,2020-05-11,2020-05-19
1318,1318,NewshubSource Newshub,1,2020-05-11,2020-05-19
1319,1319,WHO,1,2020-05-11,2020-05-19
1320,1320,WomenLed Nations Better,1,2020-05-11,2020-05-19
1321,1321,Kiwi,1,2020-05-11,2020-05-19
1322,1322,WomenLed Nations,1,2020-05-11,2020-05-19
1323,1323,Heres,1,2020-05-11,2020-05-19
1324,1324,FFS,1,2020-05-11,2020-05-19
1325,1325,the Christchurch Shooting,1,2020-05-11,2020-05-19
1326,1326,httpstcoMWWe4obKb3,1,2020-05-11,2020-05-19
1327,1327,NewZealand ,1,2020-05-11,2020-05-19
1328,1328,httpstcotPyf0CNMmP A,1,2020-05-11,2020-05-19
1329,1329,COVID Australia,1,2020-05-11,2020-05-19
1330,1330,Ministers,1,2020-05-11,2020-05-19
1331,1331, Adern,1,2020-05-11,2020-05-19
1332,1332,DYK,1,2020-05-11,2020-05-19
1333,1333,KK Shailajah,1,2020-05-11,2020-05-19
1334,1334,New Zealands COVID,1,2020-05-11,2020-05-19
1335,1335,The Voice of Leadership,1,2020-05-11,2020-05-19
1336,1336,Robertson,1,2020-05-11,2020-05-19
1337,1337,Covid19 COVIDpandemic Good,1,2020-05-11,2020-05-19
1338,1338,Enquanto,1,2020-05-11,2020-05-19
1339,1339,Schools,1,2020-05-11,2020-05-19
1340,1340,NewZealand UnitedKingdom,1,2020-05-11,2020-05-19
1341,1341,Great Woman,1,2020-05-11,2020-05-19
1342,1342,s Labor,1,2020-05-11,2020-05-19
1343,1343,Kim Jongun Police,1,2020-05-11,2020-05-19
1344,1344,Daily Mail Australia,1,2020-05-11,2020-05-19
1345,1345,DANS UN CAF,1,2020-05-11,2020-05-19
1346,1346,Labour Party,1,2020-05-11,2020-05-19
1347,1347,Boris amp Trump,1,2020-05-11,2020-05-19
1348,1348,Budget,1,2020-05-11,2020-05-19
1349,1349,Guarentee New Zealands,1,2020-05-11,2020-05-19
1350,1350,Covid19 httpstco36wJyFr3pI Highly,1,2020-05-11,2020-05-19
1351,1351,KwikNews World httpstcomfpMG9Bhy8,1,2020-05-11,2020-05-19
1352,1352,Jobs Budget,1,2020-05-11,2020-05-19
1353,1353,Guardian 15042020,1,2020-05-11,2020-05-19
1354,1354,MarieLouise,1,2020-05-11,2020-05-19
1355,1355,GOLD Filmed,1,2020-05-11,2020-05-19
1356,1356,Selandia Baru,1,2020-05-11,2020-05-19
1357,1357,COVID19 httpstcot0WU3GyEy4 Reuters World,1,2020-05-11,2020-05-19
1358,1358,WOW,1,2020-05-11,2020-05-19
1359,1359,httpstcoypw7qbbWsp New Zealand A Country Where No One,1,2020-05-11,2020-05-19
1360,1360,National Partys,1,2020-05-11,2020-05-19
1361,1361,Above Social Distancing,1,2020-05-11,2020-05-19
1362,1362,OMG,1,2020-05-11,2020-05-19
1363,1363,KBRN,1,2020-05-11,2020-05-19
1364,1364,YIPPEE,1,2020-05-11,2020-05-19
1365,1365,TRUSTED,1,2020-05-11,2020-05-19
1366,1366,Clarke,1,2020-05-11,2020-05-19
1367,1367,SocialDistancing  Amazing,1,2020-05-11,2020-05-19
1368,1368,SwedenTsai IngwenTaiwan,1,2020-05-11,2020-05-19
1369,1369,Clarke Gayford,1,2020-05-11,2020-05-19
1370,1370,MIT,1,2020-05-11,2020-05-19
1371,1371,Guardian,29,2020-05-21,2020-05-29
1372,1372,Covid19,18,2020-05-21,2020-05-29
1373,1373,Covid19 World,12,2020-05-21,2020-05-29
1374,1374,NewZealand,6,2020-05-21,2020-05-29
1375,1375,New Zealands,6,2020-05-21,2020-05-29
1376,1376,CBS News,5,2020-05-21,2020-05-29
1377,1377, s Business Advisory Council,4,2020-05-21,2020-05-29
1378,1378,UN,3,2020-05-21,2020-05-29
1379,1379,Digital Diary,2,2020-05-21,2020-05-29
1380,1380,the Ministry of Health,2,2020-05-21,2020-05-29
1381,1381,GMB,2,2020-05-21,2020-05-29
1382,1382,Coronavirus,2,2020-05-21,2020-05-29
1383,1383,NuevaZelanda,2,2020-05-21,2020-05-29
1384,1384,Countries,1,2020-05-21,2020-05-29
1385,1385,Morrison Btw Australias,1,2020-05-21,2020-05-29
1386,1386,Key Facts ,1,2020-05-21,2020-05-29
1387,1387,The New York Times,1,2020-05-21,2020-05-29
1388,1388,de NuevaZelanda  ,1,2020-05-21,2020-05-29
1389,1389,BeKind httpstcokDbbkp3WnK,1,2020-05-21,2020-05-29
1390,1390,Covid19 httpstco6VMjXgybVI,1,2020-05-21,2020-05-29
1391,1391,Covid19 httpstcoo4UPo3Aq5K  ,1,2020-05-21,2020-05-29
1392,1392,Finance,1,2020-05-21,2020-05-29
1393,1393,Covid19 httpstcojHiHRig0Fn,1,2020-05-21,2020-05-29
1394,1394,The Newshub Reid Research,1,2020-05-21,2020-05-29
1395,1395,MILICIANO,1,2020-05-21,2020-05-29
1396,1396,s Business Advisory Council,1,2020-05-21,2020-05-29
1397,1397,OZ New Zealands,1,2020-05-21,2020-05-29
1398,1398,National Party,1,2020-05-21,2020-05-29
1399,1399,httpstco6SufdeAGyn None,1,2020-05-21,2020-05-29
1400,1400, ,1,2020-05-21,2020-05-29
1401,1401,A FUCKING POOL PARTY,1,2020-05-21,2020-05-29
1402,1402,COVID Budget,1,2020-05-21,2020-05-29
1403,1403,Van Badham,1,2020-05-21,2020-05-29
1404,1404,Christchurch,1,2020-05-21,2020-05-29
1405,1405,Covid19 httpstcoqsQQRf8Kb9,1,2020-05-21,2020-05-29
1406,1406,HowardStern,1,2020-05-21,2020-05-29
1407,1407,Covid19 httpstcowApAtaaDi7  ,1,2020-05-21,2020-05-29
1408,1408,Corbyn,1,2020-05-21,2020-05-29
1409,1409,the Foreign Exchange Committee,1,2020-05-21,2020-05-29
1410,1410,httpstcohX3bN91PxF Essa  ,1,2020-05-21,2020-05-29
1411,1411,Forbes,1,2020-05-21,2020-05-29
1412,1412,PMCheckmate,1,2020-05-21,2020-05-29
1413,1413,  httpstcocJvT3bQpQn Funny,1,2020-05-21,2020-05-29
1414,1414,Covid19 httpstcoGoMuvanLyb Evolution,1,2020-05-21,2020-05-29
1415,1415,NouvelleZlande,1,2020-05-21,2020-05-29
1416,1416,Globally,1,2020-05-21,2020-05-29
1417,1417,NewZealand ,1,2020-05-21,2020-05-29
1418,1418,JOB,1,2020-05-21,2020-05-29
1419,1419,the Clinton Foundation,1,2020-05-21,2020-05-29
1420,1420,,1,2020-05-21,2020-05-29
1421,1421,COVID19 httpstcops3Pna8QdX  ,1,2020-05-21,2020-05-29
1422,1422,the School of Architecture and Planning,1,2020-05-21,2020-05-29
1423,1423,NZlanders,1,2020-05-21,2020-05-29
1424,1424,House,1,2020-05-21,2020-05-29
1425,1425,ND,1,2020-05-21,2020-05-29
1426,1426,CoronavirusPandemic Exclusive  ,1,2020-05-21,2020-05-29
1427,1427,NewZealand Covid 19,1,2020-05-21,2020-05-29
1428,1428,Quer,1,2020-05-21,2020-05-29
1429,1429,UTAustin New Zealands,1,2020-05-21,2020-05-29
1430,1430,NuevaZelanda La,1,2020-05-21,2020-05-29
1431,1431,Parabns,1,2020-05-21,2020-05-29
1432,1432,The National Party,1,2020-05-21,2020-05-29
1433,1433,Parramatta Everything,1,2020-05-21,2020-05-29
1434,1434,COVIDALERT Rosanna Arquette Coronavirus Will Kill Millions,1,2020-05-21,2020-05-29
1435,1435,NewZealand PM,1,2020-05-21,2020-05-29
1436,1436,Covid19 httpstcoLYdU78phkz New Zealands,1,2020-05-21,2020-05-29
1437,1437,the Green Party,1,2020-05-21,2020-05-29
1438,1438,KindnessMatters  ,1,2020-05-21,2020-05-29
1439,1439,Coronavirus httpstcoTLP7h0kVQQ Example,1,2020-05-21,2020-05-29
