,Unnamed: 0,word,frequency,start_date,end_date
0,0, ,185,2020-01-01,2020-01-09
1,1,Brexit,40,2020-01-01,2020-01-09
2,2, s,22,2020-01-01,2020-01-09
3,3,,20,2020-01-01,2020-01-09
4,4,,19,2020-01-01,2020-01-09
5,5,Trumps,11,2020-01-01,2020-01-09
6,6,Jeremy Corbyn,8,2020-01-01,2020-01-09
7,7,Steve Bell,6,2020-01-01,2020-01-09
8,8,Trump,6,2020-01-01,2020-01-09
9,9,Caroline Lucas Democracy,5,2020-01-01,2020-01-09
10,10,Donald Trump,4,2020-01-01,2020-01-09
11,11,Blair,3,2020-01-01,2020-01-09
12,12,George Osborne,3,2020-01-01,2020-01-09
13,13,Soleimani,3,2020-01-01,2020-01-09
14,14,Dan,3,2020-01-01,2020-01-09
15,15,Justin Trudeau,3,2020-01-01,2020-01-09
16,16,Ursula von,3,2020-01-01,2020-01-09
17,17,Corbyn,3,2020-01-01,2020-01-09
18,18,Brexit  ,2,2020-01-01,2020-01-09
19,19,Indy,2,2020-01-01,2020-01-09
20,20,John Crace,2,2020-01-01,2020-01-09
21,21,Nicky Morgan,2,2020-01-01,2020-01-09
22,22,Wish,2,2020-01-01,2020-01-09
23,23,Barry Gardiner,2,2020-01-01,2020-01-09
24,24,Uri Geller,2,2020-01-01,2020-01-09
25,25,Euros,2,2020-01-01,2020-01-09
26,26,Mike,2,2020-01-01,2020-01-09
27,27,Jeremy,2,2020-01-01,2020-01-09
28,28,Martin Kettle,2,2020-01-01,2020-01-09
29,29,Deborah,2,2020-01-01,2020-01-09
30,30,Churchill,2,2020-01-01,2020-01-09
31,31,Keir Starmer,2,2020-01-01,2020-01-09
32,32,,2,2020-01-01,2020-01-09
33,33,Londres,2,2020-01-01,2020-01-09
34,34,  HS2,2,2020-01-01,2020-01-09
35,35,BrexitBritain Brexit,2,2020-01-01,2020-01-09
36,36,Harry,2,2020-01-01,2020-01-09
37,37,Grumpy,1,2020-01-01,2020-01-09
38,38,Bruselas,1,2020-01-01,2020-01-09
39,39,GeneralElection2019,1,2020-01-01,2020-01-09
40,40,Rupert Murdoch,1,2020-01-01,2020-01-09
41,41,httpstcoADwTF5Uj5k,1,2020-01-01,2020-01-09
42,42,Bojo,1,2020-01-01,2020-01-09
43,43,Salami,1,2020-01-01,2020-01-09
44,44,Brexit,1,2020-01-01,2020-01-09
45,45,Law,1,2020-01-01,2020-01-09
46,46,Brexit Withdrawal,1,2020-01-01,2020-01-09
47,47,Nah,1,2020-01-01,2020-01-09
48,48,Saddams Mkaburat,1,2020-01-01,2020-01-09
49,49,von,1,2020-01-01,2020-01-09
50,50,Elizabeth,1,2020-01-01,2020-01-09
51,51,Thatcher,1,2020-01-01,2020-01-09
52,52,Andrew Neil,1,2020-01-01,2020-01-09
53,53,Freeedumb,1,2020-01-01,2020-01-09
54,54,Individual Scots,1,2020-01-01,2020-01-09
55,55,Cosmos Blah,1,2020-01-01,2020-01-09
56,56,httpstcoUKc2LQnpOY,1,2020-01-01,2020-01-09
57,57,Jeezo,1,2020-01-01,2020-01-09
58,58,HoC ,1,2020-01-01,2020-01-09
59,59,  httpstcoXPFVqsIjsB,1,2020-01-01,2020-01-09
60,60,Khalistani,1,2020-01-01,2020-01-09
61,61,httpstcoT4QvhvnrP8,1,2020-01-01,2020-01-09
62,62,Tubby,1,2020-01-01,2020-01-09
63,63,David Cameron,1,2020-01-01,2020-01-09
64,64,Kirsty McColl,1,2020-01-01,2020-01-09
65,65, Er,1,2020-01-01,2020-01-09
66,66,Labours,1,2020-01-01,2020-01-09
67,67,Omfg,1,2020-01-01,2020-01-09
68,68,Robert Golf Parliamentary,1,2020-01-01,2020-01-09
69,69,Stanley ,1,2020-01-01,2020-01-09
70,70,httpstco4pBQRi8jWS Sssh Matt,1,2020-01-01,2020-01-09
71,71,Scooby,1,2020-01-01,2020-01-09
72,72,Querem,1,2020-01-01,2020-01-09
73,73,Jimmy Krankie,1,2020-01-01,2020-01-09
74,74,de Trump,1,2020-01-01,2020-01-09
75,75,RussiaReport ,1,2020-01-01,2020-01-09
76,76,Labour Hun,1,2020-01-01,2020-01-09
77,77,Compton,1,2020-01-01,2020-01-09
78,78,httpstcoEOXj55Kj95  httpstcoSCwf0NHlHm,1,2020-01-01,2020-01-09
79,79,Admit,1,2020-01-01,2020-01-09
80,80,Pm ,1,2020-01-01,2020-01-09
81,81,Wonder,1,2020-01-01,2020-01-09
82,82, Another,1,2020-01-01,2020-01-09
83,83,  httpstcoP0LRQN64Yf,1,2020-01-01,2020-01-09
84,84, the,1,2020-01-01,2020-01-09
85,85,Indy Second,1,2020-01-01,2020-01-09
86,86,Rebecca LongBaileys,1,2020-01-01,2020-01-09
87,87,Tumpy,1,2020-01-01,2020-01-09
88,88,Internacionales El Brexit,1,2020-01-01,2020-01-09
89,89,Erasmus Mundus,1,2020-01-01,2020-01-09
90,90,Munira,1,2020-01-01,2020-01-09
91,91,Westminster,1,2020-01-01,2020-01-09
92,92,van de EU,1,2020-01-01,2020-01-09
93,93,httpstco4cbhKwjRkM,1,2020-01-01,2020-01-09
94,94,Bexit,1,2020-01-01,2020-01-09
95,95,Speak,1,2020-01-01,2020-01-09
96,96,Meghan,1,2020-01-01,2020-01-09
97,97,Verlngerung,1,2020-01-01,2020-01-09
98,98,Exclusive  ,1,2020-01-01,2020-01-09
99,99,Megan Dee,1,2020-01-01,2020-01-09
100,100,Hussein  ,1,2020-01-01,2020-01-09
101,101,Rachel,1,2020-01-01,2020-01-09
102,102,Sykes,1,2020-01-01,2020-01-09
103,103,Gospel,1,2020-01-01,2020-01-09
104,104,James OBrien,1,2020-01-01,2020-01-09
105,105,London Evening,1,2020-01-01,2020-01-09
106,106,Kuenssberg U,1,2020-01-01,2020-01-09
107,107,Glenda,1,2020-01-01,2020-01-09
108,108,Mullahs,1,2020-01-01,2020-01-09
109,109,Milkman,1,2020-01-01,2020-01-09
110,110,  Brexit,1,2020-01-01,2020-01-09
111,111,Trump AyatollahKhamenei,1,2020-01-01,2020-01-09
112,112,Nigel,1,2020-01-01,2020-01-09
113,113,Brexit Done,1,2020-01-01,2020-01-09
114,114,Yvette Cooper,1,2020-01-01,2020-01-09
115,115,de Lassalle,1,2020-01-01,2020-01-09
116,116,Walk,1,2020-01-01,2020-01-09
117,117,  Get Brexit,1,2020-01-01,2020-01-09
118,118,Tory Leader,1,2020-01-01,2020-01-09
119,119,Usman Khan,1,2020-01-01,2020-01-09
120,120,Rusty,1,2020-01-01,2020-01-09
121,121,httpstcobxYQ9oDYwE,1,2020-01-01,2020-01-09
122,122,Get Brexit Done,1,2020-01-01,2020-01-09
123,123,Rotterdamse,1,2020-01-01,2020-01-09
124,124,httpstcozqUaLZpEwI,1,2020-01-01,2020-01-09
125,125,Holyrood,1,2020-01-01,2020-01-09
126,126, AustraliaFires Caroline,1,2020-01-01,2020-01-09
127,127,  Dominic Cummings,1,2020-01-01,2020-01-09
128,128,Seehofer,1,2020-01-01,2020-01-09
129,129,Putin,1,2020-01-01,2020-01-09
130,130, Despite,1,2020-01-01,2020-01-09
131,131,Suleimani Think,1,2020-01-01,2020-01-09
132,132,Roger Stone Donald Trump,1,2020-01-01,2020-01-09
133,133,UNDERSTAND,1,2020-01-01,2020-01-09
134,134,Splendid Isolation,1,2020-01-01,2020-01-09
135,135,Michael Gove,1,2020-01-01,2020-01-09
136,136,Tory,1,2020-01-01,2020-01-09
137,137,httpstco52bwWgm4Uv,1,2020-01-01,2020-01-09
138,138,Leeds,1,2020-01-01,2020-01-09
139,139,Brexit Brexit,1,2020-01-01,2020-01-09
140,140,  Move Welsh,1,2020-01-01,2020-01-09
141,141,Roos,1,2020-01-01,2020-01-09
142,142,Profile,1,2020-01-01,2020-01-09
143,143,Salman Pak,1,2020-01-01,2020-01-09
144,144,LovelyJubbly Steve Bell,1,2020-01-01,2020-01-09
145,145,Maths,1,2020-01-01,2020-01-09
146,146,Harry Frankfurt,1,2020-01-01,2020-01-09
147,147,Benny Hill,1,2020-01-01,2020-01-09
148,148,Unleashing Great Britains,1,2020-01-01,2020-01-09
149,149, Hi,1,2020-01-01,2020-01-09
150,150,  Die EUKommissionschefin,1,2020-01-01,2020-01-09
151,151,Zack Goldsmith,1,2020-01-01,2020-01-09
152,152,Hannah,1,2020-01-01,2020-01-09
153,153,Best,1,2020-01-01,2020-01-09
154,154,Julian Assange,1,2020-01-01,2020-01-09
155,155,Guardsman,1,2020-01-01,2020-01-09
156,156,Scots,1,2020-01-01,2020-01-09
157,157,Watch ,1,2020-01-01,2020-01-09
158,158, httpstco9cJ9hwkkWR Stay,1,2020-01-01,2020-01-09
159,159,Reason,1,2020-01-01,2020-01-09
160,160,Cornwallgate,1,2020-01-01,2020-01-09
161,161,Palahvi,1,2020-01-01,2020-01-09
162,162,Factcheck,1,2020-01-01,2020-01-09
163,163,Piers Morgan,1,2020-01-01,2020-01-09
164,164,Brexit Fact,1,2020-01-01,2020-01-09
165,165,BollocksToBrexit httpstcoFAJGboL5oF,1,2020-01-01,2020-01-09
166,166,Shut,1,2020-01-01,2020-01-09
167,167,Bill WAB,1,2020-01-01,2020-01-09
168,168,Tory Brexit,1,2020-01-01,2020-01-09
169,169,Brexit Bill,1,2020-01-01,2020-01-09
170,170,Cheers,1,2020-01-01,2020-01-09
171,171,  Stop,1,2020-01-01,2020-01-09
172,172,Burnt,1,2020-01-01,2020-01-09
173,173,Suzy Ann,1,2020-01-01,2020-01-09
174,174,John Crace Brexit,1,2020-01-01,2020-01-09
175,175,Lay,1,2020-01-01,2020-01-09
176,176,Mike Flynn,1,2020-01-01,2020-01-09
177,177,Hang,1,2020-01-01,2020-01-09
178,178,de   de,1,2020-01-01,2020-01-09
179,179,httpstcozvJTIAjUwa,1,2020-01-01,2020-01-09
180,180,Brexit httpstco0XVCG68CEo,1,2020-01-01,2020-01-09
181,181,SL Kosovo,1,2020-01-01,2020-01-09
182,182,Patel,1,2020-01-01,2020-01-09
183,183,Doo Crikey ,1,2020-01-01,2020-01-09
184,184,Erasmus Done x,1,2020-01-01,2020-01-09
185,185,Nissan   Move Welsh,1,2020-01-01,2020-01-09
186,186,Awww,1,2020-01-01,2020-01-09
187,187,Brexit Ursula,1,2020-01-01,2020-01-09
188,188,Ahh,1,2020-01-01,2020-01-09
189,189,RONALD MCDONALD,1,2020-01-01,2020-01-09
190,190, Cheers,1,2020-01-01,2020-01-09
191,191,Craig Kelly,1,2020-01-01,2020-01-09
192,192,Saddam,1,2020-01-01,2020-01-09
193,193,Heartfelt,1,2020-01-01,2020-01-09
194,194,Pelosi Twitter,1,2020-01-01,2020-01-09
195,195,Leslie Crowther,1,2020-01-01,2020-01-09
196,196,httpstcorYca4zINyx,1,2020-01-01,2020-01-09
197,197,Brexit Sort,1,2020-01-01,2020-01-09
198,198,Robotic Alert,1,2020-01-01,2020-01-09
199,199,Deborah Compulsive Liar LieAddiction,1,2020-01-01,2020-01-09
200,200,Bertrand Russell,1,2020-01-01,2020-01-09
201,201,Eric Zemmour Les,1,2020-01-01,2020-01-09
202,202,Britain Need,1,2020-01-01,2020-01-09
203,203,de  ,1,2020-01-01,2020-01-09
204,204,Joe He,1,2020-01-01,2020-01-09
205,205,Alarm,1,2020-01-01,2020-01-09
206,206, He,1,2020-01-01,2020-01-09
207,207,Caroline,1,2020-01-01,2020-01-09
208,208,  Understandable,1,2020-01-01,2020-01-09
209,209,OSAMA BIN LADEN,1,2020-01-01,2020-01-09
210,210, ,199,2020-01-11,2020-01-19
211,211,Brexit,50,2020-01-11,2020-01-19
212,212,Trump,16,2020-01-11,2020-01-19
213,213,,15,2020-01-11,2020-01-19
214,214,,15,2020-01-11,2020-01-19
215,215, s,12,2020-01-11,2020-01-19
216,216,Javid,7,2020-01-11,2020-01-19
217,217,  Ban,7,2020-01-11,2020-01-19
218,218,Donald Trump,5,2020-01-11,2020-01-19
219,219,BORIS JOHNSON,5,2020-01-11,2020-01-19
220,220,Donald,5,2020-01-11,2020-01-19
221,221,Putin,4,2020-01-11,2020-01-19
222,222,Jeremy Corbyn,4,2020-01-11,2020-01-19
223,223,Brexit  ,3,2020-01-11,2020-01-19
224,224,Robert,3,2020-01-11,2020-01-19
225,225,Macron,3,2020-01-11,2020-01-19
226,226,John Bercow,3,2020-01-11,2020-01-19
227,227,Corbyn,3,2020-01-11,2020-01-19
228,228,Harry Dunns,3,2020-01-11,2020-01-19
229,229,Jess Phillips,2,2020-01-11,2020-01-19
230,230,Verenigd Koninkrijk,2,2020-01-11,2020-01-19
231,231,Trumps,2,2020-01-11,2020-01-19
232,232,Harry,2,2020-01-11,2020-01-19
233,233,Tony Blair,2,2020-01-11,2020-01-19
234,234,Meghan,2,2020-01-11,2020-01-19
235,235,Buhari,2,2020-01-11,2020-01-19
236,236,James OBrien,2,2020-01-11,2020-01-19
237,237,Ill,2,2020-01-11,2020-01-19
238,238,Churchill,2,2020-01-11,2020-01-19
239,239,Jack,2,2020-01-11,2020-01-19
240,240,Seriously,2,2020-01-11,2020-01-19
241,241,Charles Camilla,2,2020-01-11,2020-01-19
242,242,Kate Prince,2,2020-01-11,2020-01-19
243,243,Enjoy,2,2020-01-11,2020-01-19
244,244,PM,1,2020-01-11,2020-01-19
245,245,Je,1,2020-01-11,2020-01-19
246,246,Nelson Mandela,1,2020-01-11,2020-01-19
247,247,Fish Supply Sign the,1,2020-01-11,2020-01-19
248,248,Brenda,1,2020-01-11,2020-01-19
249,249,James,1,2020-01-11,2020-01-19
250,250,Rachel,1,2020-01-11,2020-01-19
251,251,Luff,1,2020-01-11,2020-01-19
252,252,Brexit Trade,1,2020-01-11,2020-01-19
253,253,Richard Blocked,1,2020-01-11,2020-01-19
254,254,Brexit   PM httpstcojBaWnvX31j httpstcoJyUFR7ZJlV,1,2020-01-11,2020-01-19
255,255,Tom Payne,1,2020-01-11,2020-01-19
256,256,Amir Amirani,1,2020-01-11,2020-01-19
257,257,Andrew,1,2020-01-11,2020-01-19
258,258,Tory Govt,1,2020-01-11,2020-01-19
259,259,Ros,1,2020-01-11,2020-01-19
260,260,Graham Chapmans,1,2020-01-11,2020-01-19
261,261,Brexit LondonMayor,1,2020-01-11,2020-01-19
262,262,Thornberry Rebecca Long Bailey,1,2020-01-11,2020-01-19
263,263,Rupert,1,2020-01-11,2020-01-19
264,264,PM Swinson,1,2020-01-11,2020-01-19
265,265,  Fucko,1,2020-01-11,2020-01-19
266,266,Big Ben,1,2020-01-11,2020-01-19
267,267,Uri Geller,1,2020-01-11,2020-01-19
268,268,Minford,1,2020-01-11,2020-01-19
269,269,Brexit Convert,1,2020-01-11,2020-01-19
270,270,Der Staat,1,2020-01-11,2020-01-19
271,271,Harry Dunn,1,2020-01-11,2020-01-19
272,272,Storm Gilou,1,2020-01-11,2020-01-19
273,273,Robin Ca,1,2020-01-11,2020-01-19
274,274,London ,1,2020-01-11,2020-01-19
275,275,Keir Starmer,1,2020-01-11,2020-01-19
276,276,York Back,1,2020-01-11,2020-01-19
277,277,BORIS JOHNSON Check,1,2020-01-11,2020-01-19
278,278,Merkel Xi,1,2020-01-11,2020-01-19
279,279,Nick Cohen,1,2020-01-11,2020-01-19
280,280, ConservativeParty,1,2020-01-11,2020-01-19
281,281,Xxxx Powerful,1,2020-01-11,2020-01-19
282,282,Nie Zwaszcza,1,2020-01-11,2020-01-19
283,283,David Beckham,1,2020-01-11,2020-01-19
284,284,Ministre,1,2020-01-11,2020-01-19
285,285,Mary May,1,2020-01-11,2020-01-19
286,286,Cumming,1,2020-01-11,2020-01-19
287,287,DUKEOFYORK,1,2020-01-11,2020-01-19
288,288,al Bawbag,1,2020-01-11,2020-01-19
289,289,Gov,1,2020-01-11,2020-01-19
290,290,Usanyebe,1,2020-01-11,2020-01-19
291,291,David Beckham Ian Wright Ashley Cole,1,2020-01-11,2020-01-19
292,292,Liar ,1,2020-01-11,2020-01-19
293,293,Liar Brexit,1,2020-01-11,2020-01-19
294,294,Nigel,1,2020-01-11,2020-01-19
295,295,Celebrate,1,2020-01-11,2020-01-19
296,296,Starmer,1,2020-01-11,2020-01-19
297,297,STEPHEN LAWRENCE PARENTS,1,2020-01-11,2020-01-19
298,298,Ken Clarke,1,2020-01-11,2020-01-19
299,299,Brexit Britains,1,2020-01-11,2020-01-19
300,300,Ding,1,2020-01-11,2020-01-19
301,301,BrexitBoffins ,1,2020-01-11,2020-01-19
302,302,Facing Brexit,1,2020-01-11,2020-01-19
303,303,Oxhill,1,2020-01-11,2020-01-19
304,304,Tidman Inde,1,2020-01-11,2020-01-19
305,305,De Britse,1,2020-01-11,2020-01-19
306,306,Referendum,1,2020-01-11,2020-01-19
307,307,BORIS,1,2020-01-11,2020-01-19
308,308,BrexitBritain Brexit,1,2020-01-11,2020-01-19
309,309,Matt,1,2020-01-11,2020-01-19
310,310,Moi,1,2020-01-11,2020-01-19
311,311,Brexit Day de,1,2020-01-11,2020-01-19
312,312,Trustworthy Bloody,1,2020-01-11,2020-01-19
313,313,MeetingRequest  ,1,2020-01-11,2020-01-19
314,314,Mad Max,1,2020-01-11,2020-01-19
315,315,Troll Best,1,2020-01-11,2020-01-19
316,316,Warwickshire Hunt,1,2020-01-11,2020-01-19
317,317,Putin Putin,1,2020-01-11,2020-01-19
318,318,Franz GilouOui,1,2020-01-11,2020-01-19
319,319,Brexit EuropeanUnion,1,2020-01-11,2020-01-19
320,320,Justin Trudeau,1,2020-01-11,2020-01-19
321,321,Brexit DictatorBrexit,1,2020-01-11,2020-01-19
322,322,Nigel Rebecca Long Bailey,1,2020-01-11,2020-01-19
323,323,Hanged Bridges,1,2020-01-11,2020-01-19
324,324,Stephen YaxleyLennon Politics,1,2020-01-11,2020-01-19
325,325,David Brilliant,1,2020-01-11,2020-01-19
326,326,Bozza BrexitShambles,1,2020-01-11,2020-01-19
327,327,Tak,1,2020-01-11,2020-01-19
328,328,Brexit httpstcoW0sDqWSIzc,1,2020-01-11,2020-01-19
329,329,  Animation,1,2020-01-11,2020-01-19
330,330, Only,1,2020-01-11,2020-01-19
331,331,Alan Duncan,1,2020-01-11,2020-01-19
332,332,Ok Tagliafico,1,2020-01-11,2020-01-19
333,333,Terrible,1,2020-01-11,2020-01-19
334,334,Chelsea,1,2020-01-11,2020-01-19
335,335,St Malo,1,2020-01-11,2020-01-19
336,336,  Yawn,1,2020-01-11,2020-01-19
337,337,Ma,1,2020-01-11,2020-01-19
338,338,Eku,1,2020-01-11,2020-01-19
339,339,Bloody,1,2020-01-11,2020-01-19
340,340,Borid,1,2020-01-11,2020-01-19
341,341,Dennis Skinner,1,2020-01-11,2020-01-19
342,342,  Wikipedia,1,2020-01-11,2020-01-19
343,343,Secret,1,2020-01-11,2020-01-19
344,344,httpstcox0gegD1urH,1,2020-01-11,2020-01-19
345,345,Jeremy Corbyns,1,2020-01-11,2020-01-19
346,346,Ringing,1,2020-01-11,2020-01-19
347,347,Storm Brendan,1,2020-01-11,2020-01-19
348,348,Brexit httpstco6rVaN7zO8A,1,2020-01-11,2020-01-19
349,349,Escocia,1,2020-01-11,2020-01-19
350,350,Known Build,1,2020-01-11,2020-01-19
351,351,Don Quixote,1,2020-01-11,2020-01-19
352,352,  Awesome,1,2020-01-11,2020-01-19
353,353,httpstcoGE8AYmgxwL httpstcolLIyx5Xt5l,1,2020-01-11,2020-01-19
354,354,anti Brexit,1,2020-01-11,2020-01-19
355,355,BritBot   Ban,1,2020-01-11,2020-01-19
356,356,HORROR,1,2020-01-11,2020-01-19
357,357,Tracy,1,2020-01-11,2020-01-19
358,358,QueenElizabeth Windsor,1,2020-01-11,2020-01-19
359,359,Les,1,2020-01-11,2020-01-19
360,360,Kremlim,1,2020-01-11,2020-01-19
361,361,BoJo  ,1,2020-01-11,2020-01-19
362,362,Monorail,1,2020-01-11,2020-01-19
363,363,Donald J Trump,1,2020-01-11,2020-01-19
364,364,Chill,1,2020-01-11,2020-01-19
365,365,Reweet Singular,1,2020-01-11,2020-01-19
366,366,John Rentoul,1,2020-01-11,2020-01-19
367,367,Meters,1,2020-01-11,2020-01-19
368,368,Baw,1,2020-01-11,2020-01-19
369,369,httpstcooX4nuMT5KO Duh Should,1,2020-01-11,2020-01-19
370,370,Patron,1,2020-01-11,2020-01-19
371,371,Jayzuz Barry,1,2020-01-11,2020-01-19
372,372,RAPING Bluster,1,2020-01-11,2020-01-19
373,373,Cobra,1,2020-01-11,2020-01-19
374,374,Finnslaw FinnsLawPart2 Al anunciar su decisin,1,2020-01-11,2020-01-19
375,375, Brexit,1,2020-01-11,2020-01-19
376,376,PM ,1,2020-01-11,2020-01-19
377,377,  UncleNonce,1,2020-01-11,2020-01-19
378,378,Looks,1,2020-01-11,2020-01-19
379,379,Anne  ,1,2020-01-11,2020-01-19
380,380,  Cummings,1,2020-01-11,2020-01-19
381,381,Bodje,1,2020-01-11,2020-01-19
382,382,Cummings ,1,2020-01-11,2020-01-19
383,383,St George Keep,1,2020-01-11,2020-01-19
384,384,  Stop Halal Meat,1,2020-01-11,2020-01-19
385,385,Brexit Nigel Farage,1,2020-01-11,2020-01-19
386,386,Michael Spencer,1,2020-01-11,2020-01-19
387,387,Tory Brexit,1,2020-01-11,2020-01-19
388,388,Bongkers Brexit,1,2020-01-11,2020-01-19
389,389,httpstcoSrEd7pVRVx,1,2020-01-11,2020-01-19
390,390,  Fan,1,2020-01-11,2020-01-19
391,391,  Agreed All,1,2020-01-11,2020-01-19
392,392,Thornberry,1,2020-01-11,2020-01-19
393,393,Regime,1,2020-01-11,2020-01-19
394,394,Left,1,2020-01-11,2020-01-19
395,395,Resist,1,2020-01-11,2020-01-19
396,396,httpstcoUaY4uC35tj,1,2020-01-11,2020-01-19
397,397,Yep Corbyn,1,2020-01-11,2020-01-19
398,398,Tagliafico,1,2020-01-11,2020-01-19
399,399,Dave Robbins,1,2020-01-11,2020-01-19
400,400,a Left Winger,1,2020-01-11,2020-01-19
401,401,Donald Trumpland,1,2020-01-11,2020-01-19
402,402,SHAME Fivefold,1,2020-01-11,2020-01-19
403,403,Erasmus,1,2020-01-11,2020-01-19
404,404,Treason,1,2020-01-11,2020-01-19
405,405,Brexit Get,1,2020-01-11,2020-01-19
406,406, Brexit,1,2020-01-11,2020-01-19
407,407,Unorthodox Welsh Druids PM,1,2020-01-11,2020-01-19
408,408,Europes,1,2020-01-11,2020-01-19
409,409, s Brexit,1,2020-01-11,2020-01-19
410,410,Creo,1,2020-01-11,2020-01-19
411,411,Nicky Morgan,1,2020-01-11,2020-01-19
412,412, ,1,2020-01-11,2020-01-19
413,413,Kim Jong,1,2020-01-11,2020-01-19
414,414,Gestapo,1,2020-01-11,2020-01-19
415,415,Winston,1,2020-01-11,2020-01-19
416,416,Minford Shoyenka,1,2020-01-11,2020-01-19
417,417,  de,1,2020-01-11,2020-01-19
418,418,David Rowland,1,2020-01-11,2020-01-19
419,419,Cheltenham,1,2020-01-11,2020-01-19
420,420,England,1,2020-01-11,2020-01-19
421,421,Swinson,1,2020-01-11,2020-01-19
422,422,Arrest,1,2020-01-11,2020-01-19
423,423,Douglas Murray,1,2020-01-11,2020-01-19
424,424,Norman Lamont,1,2020-01-11,2020-01-19
425,425,Nigel Farage,1,2020-01-11,2020-01-19
426,426,the de facto PM Cummings,1,2020-01-11,2020-01-19
427,427,Biafra,1,2020-01-11,2020-01-19
428,428,Cassetteboy,1,2020-01-11,2020-01-19
429,429,Kim Jong Un,1,2020-01-11,2020-01-19
430,430,William,1,2020-01-11,2020-01-19
431,431,Pres Trumps 2020,1,2020-01-11,2020-01-19
432,432,JEAN CHARLES MENENEZ MURDER RESIGN,1,2020-01-11,2020-01-19
433,433,Support,1,2020-01-11,2020-01-19
434,434,de httpstcoEAgWZgvhDY,1,2020-01-11,2020-01-19
435,435,Meghan Markle,1,2020-01-11,2020-01-19
436,436,Stormzys Vossi Bop,1,2020-01-11,2020-01-19
437,437, He,1,2020-01-11,2020-01-19
438,438,Brexit We,1,2020-01-11,2020-01-19
439,439, ,89,2020-01-21,2020-01-29
440,440,Brexit,48,2020-01-21,2020-01-29
441,441,,31,2020-01-21,2020-01-29
442,442,,8,2020-01-21,2020-01-29
443,443, s,7,2020-01-21,2020-01-29
444,444,Trump,7,2020-01-21,2020-01-29
445,445,Barbara,5,2020-01-21,2020-01-29
446,446,Donald Trump,5,2020-01-21,2020-01-29
447,447,Trumps,4,2020-01-21,2020-01-29
448,448,Ill,3,2020-01-21,2020-01-29
449,449,Lol,3,2020-01-21,2020-01-29
450,450,Guilty,2,2020-01-21,2020-01-29
451,451,Guilty Homophobic,2,2020-01-21,2020-01-29
452,452,Sweet,2,2020-01-21,2020-01-29
453,453,Biden,2,2020-01-21,2020-01-29
454,454,Guilty Incitement,2,2020-01-21,2020-01-29
455,455,John Hannah,2,2020-01-21,2020-01-29
456,456,Guilty Misusing,2,2020-01-21,2020-01-29
457,457,BORIS JOHNSON,2,2020-01-21,2020-01-29
458,458,White,2,2020-01-21,2020-01-29
459,459,Varadkar,2,2020-01-21,2020-01-29
460,460,Huaweis,2,2020-01-21,2020-01-29
461,461,PM  ,2,2020-01-21,2020-01-29
462,462,Guilty Closing,2,2020-01-21,2020-01-29
463,463,Guilty Misconduct,2,2020-01-21,2020-01-29
464,464, Try,2,2020-01-21,2020-01-29
465,465,Glasgow,2,2020-01-21,2020-01-29
466,466,BrexitBritain Brexit,2,2020-01-21,2020-01-29
467,467,Chin,1,2020-01-21,2020-01-29
468,468,  Italico,1,2020-01-21,2020-01-29
469,469,Xi Jinping,1,2020-01-21,2020-01-29
470,470,Coward,1,2020-01-21,2020-01-29
471,471,Nyetimber,1,2020-01-21,2020-01-29
472,472,Electorate Ill,1,2020-01-21,2020-01-29
473,473,James Lord,1,2020-01-21,2020-01-29
474,474,Mickey,1,2020-01-21,2020-01-29
475,475,Please StandWithHongKong,1,2020-01-21,2020-01-29
476,476,Re Huawei httpstco3gfEaSTJZe,1,2020-01-21,2020-01-29
477,477,Huawei La,1,2020-01-21,2020-01-29
478,478,Brexit BrexitDay,1,2020-01-21,2020-01-29
479,479,Jeremy Corbinia,1,2020-01-21,2020-01-29
480,480,Will Brexit,1,2020-01-21,2020-01-29
481,481,Partridge,1,2020-01-21,2020-01-29
482,482,Dunno Guy,1,2020-01-21,2020-01-29
483,483,Walk,1,2020-01-21,2020-01-29
484,484,David Brent,1,2020-01-21,2020-01-29
485,485,F  ,1,2020-01-21,2020-01-29
486,486,Churchill Maybe,1,2020-01-21,2020-01-29
487,487,Nigel Farage,1,2020-01-21,2020-01-29
488,488,Ya,1,2020-01-21,2020-01-29
489,489,Mary Rinse Junior,1,2020-01-21,2020-01-29
490,490,Brexit QampA,1,2020-01-21,2020-01-29
491,491,Bruno,1,2020-01-21,2020-01-29
492,492,Crass,1,2020-01-21,2020-01-29
493,493,Belsen,1,2020-01-21,2020-01-29
494,494,Ahh,1,2020-01-21,2020-01-29
495,495,Winston,1,2020-01-21,2020-01-29
496,496,Q4,1,2020-01-21,2020-01-29
497,497,Referendum,1,2020-01-21,2020-01-29
498,498,Aye Barbara Anthony,1,2020-01-21,2020-01-29
499,499,Ye,1,2020-01-21,2020-01-29
500,500,Decent,1,2020-01-21,2020-01-29
501,501,Brexit UN,1,2020-01-21,2020-01-29
502,502,Brexit Enjoy,1,2020-01-21,2020-01-29
503,503,Steve Bells,1,2020-01-21,2020-01-29
504,504,Brexit  BrexitDay,1,2020-01-21,2020-01-29
505,505,Yeh,1,2020-01-21,2020-01-29
506,506,Gusborne Ros,1,2020-01-21,2020-01-29
507,507,Terry Christian,1,2020-01-21,2020-01-29
508,508,Conveniently Mirvis,1,2020-01-21,2020-01-29
509,509,John Bercows,1,2020-01-21,2020-01-29
510,510,Mrs Browns,1,2020-01-21,2020-01-29
