,Unnamed: 0,word,frequency,start_date,end_date
3046,3046,httpstcoMhGWiYVwXG,1,2020-10-11,2020-10-19
3047,3047,Joe,1,2020-10-11,2020-10-19
3048,3048,Deb Freklington,1,2020-10-11,2020-10-19
3049,3049,Covid death,1,2020-10-11,2020-10-19
3050,3050,Corbyn,1,2020-10-11,2020-10-19
3051,3051,l Mas,1,2020-10-11,2020-10-19
3052,3052,Marin Angela Merkel Katrn Jakobsdttir  ,1,2020-10-11,2020-10-19
3053,3053,  mania,1,2020-10-11,2020-10-19
3054,3054,Lol,1,2020-10-11,2020-10-19
3055,3055,The Sydney Morning Herald,1,2020-10-11,2020-10-19
3056,3056,NZPrimerosocio de,1,2020-10-11,2020-10-19
3057,3057,  Victory,1,2020-10-11,2020-10-19
3058,3058,   ,1,2020-10-11,2020-10-19
3059,3059,Center,1,2020-10-11,2020-10-19
3060,3060,Covid Hoy,1,2020-10-11,2020-10-19
3061,3061,Labour,1,2020-10-11,2020-10-19
3062,3062,  Woman,1,2020-10-11,2020-10-19
3063,3063,Handling,1,2020-10-11,2020-10-19
3064,3064,Glass,1,2020-10-11,2020-10-19
3065,3065,Sabado Matatandaang,1,2020-10-11,2020-10-19
3066,3066,Aps,1,2020-10-11,2020-10-19
3067,3067,Ed Poole,1,2020-10-11,2020-10-19
3068,3068,Boris Johnsons,1,2020-10-11,2020-10-19
3069,3069,de ,1,2020-10-11,2020-10-19
3070,3070,Sheridan,1,2020-10-11,2020-10-19
3071,3071,Handy,1,2020-10-11,2020-10-19
3072,3072,Erna Solberg,1,2020-10-11,2020-10-19
3073,3073,  Neuseelands Premierministerin,1,2020-10-11,2020-10-19
3074,3074,Westminster,1,2020-10-11,2020-10-19
3075,3075,Banks,1,2020-10-11,2020-10-19
3076,3076,Brexit New Zealanders,1,2020-10-11,2020-10-19
3077,3077,httpstcoLvnksnr0eQ  ,1,2020-10-11,2020-10-19
3078,3078, s Job,1,2020-10-11,2020-10-19
3079,3079,PM ,1,2020-10-11,2020-10-19
3080,3080,httpstcoXkOZuG3skQ,1,2020-10-11,2020-10-19
3081,3081,Lee,1,2020-10-11,2020-10-19
3082,3082,decisin de la,1,2020-10-11,2020-10-19
3083,3083,Apoio,1,2020-10-11,2020-10-19
3084,3084,,1,2020-10-11,2020-10-19
3085,3085,BolsonaroTraidor BolsonaroSoEnganaOtario,1,2020-10-11,2020-10-19
3086,3086,  de,1,2020-10-11,2020-10-19
3087,3087,PM,1,2020-10-11,2020-10-19
3088,3088,Sim Sempre,1,2020-10-11,2020-10-19
3089,3089,Leaders,1,2020-10-11,2020-10-19
3090,3090,Mslman,1,2020-10-11,2020-10-19
3091,3091,Covid ,1,2020-10-11,2020-10-19
3092,3092,18 de Outubro de,1,2020-10-11,2020-10-19
3093,3093,Partido Laborista,1,2020-10-11,2020-10-19
3094,3094,Unko,1,2020-10-11,2020-10-19
3095,3095,Pandemie,1,2020-10-11,2020-10-19
3096,3096,YesNo Green Election,1,2020-10-11,2020-10-19
3097,3097,Daniel Andrews,1,2020-10-11,2020-10-19
3098,3098,Claro,1,2020-10-11,2020-10-19
3099,3099,Xmas,1,2020-10-11,2020-10-19
3100,3100,Sun,1,2020-10-11,2020-10-19
3101,3101,Yeni Zelandada Covid19,1,2020-10-11,2020-10-19
3102,3102,Tan,1,2020-10-11,2020-10-19
3103,3103,httpstcoUU5pRqK0EI El mundo,1,2020-10-11,2020-10-19
3104,3104,httpstconnXrhMNLRS GoBiden2020 Biden,1,2020-10-11,2020-10-19
3105,3105, s Labor Party,1,2020-10-11,2020-10-19
3106,3106,Covid Els,1,2020-10-11,2020-10-19
3107,3107,GONE  ,1,2020-10-11,2020-10-19
3108,3108,DeSantis Kemp Trump,1,2020-10-11,2020-10-19
3109,3109,Mori,1,2020-10-11,2020-10-19
3110,3110,Erdrutschsieg,1,2020-10-11,2020-10-19
3111,3111,Covid Could,1,2020-10-11,2020-10-19
3112,3112,httpstcoFlQwdHJxDS,1,2020-10-11,2020-10-19
3113,3113,Brasil,1,2020-10-11,2020-10-19
3114,3114,Angela Merckel,1,2020-10-11,2020-10-19
3115,3115,Hooray,1,2020-10-11,2020-10-19
3116,3116,Covid 19,1,2020-10-11,2020-10-19
3117,3117,Jo,1,2020-10-11,2020-10-19
3118,3118,httpstcoW0ouZN8MQz,1,2020-10-11,2020-10-19
3119,3119,Trudeau,1,2020-10-11,2020-10-19
3120,3120,httpstcoM23tJdewn8,1,2020-10-11,2020-10-19
3121,3121,Joe Bidens,1,2020-10-11,2020-10-19
3122,3122,Correctly,1,2020-10-11,2020-10-19
3123,3123,Woman Worldclass Covid,1,2020-10-11,2020-10-19
3124,3124,de Piera,1,2020-10-11,2020-10-19
3125,3125, in,1,2020-10-11,2020-10-19
3126,3126,Partido Trabalhista de,1,2020-10-11,2020-10-19
3127,3127,Covid election httpstcobw7cZOU30C,1,2020-10-11,2020-10-19
3128,3128,8888 Nueva Zelanda,1,2020-10-11,2020-10-19
3129,3129,Andy Burnham,1,2020-10-11,2020-10-19
3130,3130,Covid Election 2020,1,2020-10-11,2020-10-19
3131,3131,The Sydney Morning Herald httpstcoV7zmH06CV9,1,2020-10-11,2020-10-19
3132,3132,Jeremy Corbyn,1,2020-10-11,2020-10-19
3133,3133,Jeremy,1,2020-10-11,2020-10-19
3134,3134,America WomensMarch2020,1,2020-10-11,2020-10-19
3135,3135,Covid19 La Premire,1,2020-10-11,2020-10-19
3136,3136,Defeat,1,2020-10-11,2020-10-19
3137,3137,Noticias de,1,2020-10-11,2020-10-19
3138,3138,Frum,1,2020-10-11,2020-10-19
3139,3139,Les,1,2020-10-11,2020-10-19
3140,3140,Forbes,1,2020-10-11,2020-10-19
3141,3141,  De,1,2020-10-11,2020-10-19
3142,3142,Covid Success NewZealand,1,2020-10-11,2020-10-19
3143,3143,  Unsurprising,1,2020-10-11,2020-10-19
3144,3144,httpstcokWOS8SNuUa,1,2020-10-11,2020-10-19
3145,3145,Bloody,1,2020-10-11,2020-10-19
3146,3146,Graham NZ,1,2020-10-11,2020-10-19
3147,3147,Covid19 Si,1,2020-10-11,2020-10-19
3148,3148,Covid19 Trump,1,2020-10-11,2020-10-19
3149,3149,httpstcoW6DPKTK0RJ New Zealand,1,2020-10-11,2020-10-19
3150,3150,Stepanakert,1,2020-10-11,2020-10-19
3151,3151,Covid Policy,1,2020-10-11,2020-10-19
3152,3152,Wahan,1,2020-10-11,2020-10-19
3153,3153,Covid Free,1,2020-10-11,2020-10-19
3154,3154,  Hero to Liberals Abroad,1,2020-10-11,2020-10-19
3155,3155,Neuseeland Covid19Wahl,1,2020-10-11,2020-10-19
3156,3156,httpstco6hk8ARV6JK Aps,1,2020-10-11,2020-10-19
3157,3157,Yeni Zelandadaki,1,2020-10-11,2020-10-19
3158,3158,Covid Part,1,2020-10-11,2020-10-19
3159,3159,Lleg al,1,2020-10-11,2020-10-19
3160,3160,Amy Covid Barrett,1,2020-10-11,2020-10-19
3161,3161,httpstco9b03eOtbCM Landslide,1,2020-10-11,2020-10-19
3162,3162,Covid If,1,2020-10-11,2020-10-19
3163,3163,al COVID19 Podr,1,2020-10-11,2020-10-19
3164,3164,de Covid19 httpstcol4Uky71Gxs New Zealands,1,2020-10-11,2020-10-19
3165,3165,Estado de la,1,2020-10-11,2020-10-19
3166,3166,Yeni Zelandada,1,2020-10-11,2020-10-19
3167,3167,de Nueva Zelanda httpstcoveQERoy3qy,1,2020-10-11,2020-10-19
3168,3168,NOUVELLEZLANDE La Premire,1,2020-10-11,2020-10-19
3169,3169,Notice,1,2020-10-11,2020-10-19
3170,3170,Les NoZlandais,1,2020-10-11,2020-10-19
3171,3171,Reason,1,2020-10-11,2020-10-19
3172,3172,Nueva Zelanda httpstcoPR9CkNw6wy,1,2020-10-11,2020-10-19
3173,3173,Greg Sheridans,1,2020-10-11,2020-10-19
3174,3174,Donald John Trump,1,2020-10-11,2020-10-19
3175,3175,Via  ,1,2020-10-11,2020-10-19
3176,3176,Madonna,1,2020-10-11,2020-10-19
3177,3177, NewZealand,1,2020-10-11,2020-10-19
3178,3178,Vote Trump,1,2020-10-11,2020-10-19
3179,3179,Dan Andrews,1,2020-10-11,2020-10-19
3180,3180,Covid case,1,2020-10-11,2020-10-19
3181,3181,Emmanuel Stoakes,1,2020-10-11,2020-10-19
3182,3182,Shut,1,2020-10-11,2020-10-19
3183,3183,Donald,1,2020-10-11,2020-10-19
3184,3184,al Covid19,1,2020-10-11,2020-10-19
3185,3185,Covid No,1,2020-10-11,2020-10-19
3186,3186,Grant Robertson,1,2020-10-11,2020-10-19
3187,3187,Su,1,2020-10-11,2020-10-19
3188,3188,Parlamentswahl Fr,1,2020-10-11,2020-10-19
3189,3189,Joshie Fraudenberg,1,2020-10-11,2020-10-19
3190,3190,de la Premire,1,2020-10-11,2020-10-19
3191,3191,Covid Aps,1,2020-10-11,2020-10-19
3192,3192,Heres,1,2020-10-11,2020-10-19
3193,3193,al Partido Laborista,1,2020-10-11,2020-10-19
3194,3194,Covid New Zealand,1,2020-10-11,2020-10-19
3195,3195,httpstcoVQLQWpMtIn Mayora,1,2020-10-11,2020-10-19
3196,3196,httpstcoNKV3Bzx2e5 Covid,1,2020-10-11,2020-10-19
3197,3197,httpstcoQHjrnHuhmv Berkat,1,2020-10-11,2020-10-19
3198,3198,Babakan  in,1,2020-10-11,2020-10-19
3199,3199,Allison Pearson,1,2020-10-11,2020-10-19
3200,3200,Colmar Brunton,1,2020-10-11,2020-10-19
3201,3201,Zeeland  ,1,2020-10-11,2020-10-19
3202,3202,Landslide2020,1,2020-10-11,2020-10-19
3203,3203,Funnythats,1,2020-10-11,2020-10-19
3204,3204,Covid Let,1,2020-10-11,2020-10-19
3205,3205,Alabada,1,2020-10-11,2020-10-19
3206,3206,Donald Trump,1,2020-10-11,2020-10-19
3207,3207,Nueva Zelanda httpstcojJ5KLrXEGp Mundo,1,2020-10-11,2020-10-19
3208,3208,Kiezers,1,2020-10-11,2020-10-19
3209,3209,  Became,1,2020-10-11,2020-10-19
3210,3210,Graham Wash E,1,2020-10-11,2020-10-19
3211,3211,Covid Due,1,2020-10-11,2020-10-19
3212,3212,Partido Laborista El,1,2020-10-11,2020-10-19
3213,3213,al 19  ,1,2020-10-11,2020-10-19
3214,3214,httpstco1LIJk8Q8Kr,1,2020-10-11,2020-10-19
3215,3215,httpstcozKK0H8m0,1,2020-10-11,2020-10-19
3216,3216,Brexit,1,2020-10-11,2020-10-19
3217,3217,Governo,1,2020-10-11,2020-10-19
3218,3218,Mayora,1,2020-10-11,2020-10-19
3219,3219,Caraglio httpstcolz4neWGkuZ,1,2020-10-11,2020-10-19
3220,3220,Telegraph,1,2020-10-11,2020-10-19
3221,3221,Gobierno de Partido,1,2020-10-11,2020-10-19
3222,3222,Partito Laburista,1,2020-10-11,2020-10-19
3223,3223,AmedeoGasparini,1,2020-10-11,2020-10-19
3224,3224,Maalich Tuvo,1,2020-10-11,2020-10-19
3225,3225,Kelly Smith,1,2020-10-11,2020-10-19
3226,3226,Granja AZ,1,2020-10-11,2020-10-19
3227,3227,Keir Starmer,1,2020-10-11,2020-10-19
3228,3228,httpstcoMGv6eWuke3 Cmo la ciencia,1,2020-10-11,2020-10-19
3229,3229,Nueva Zelanda ,1,2020-10-11,2020-10-19
3230,3230,Whakaari,1,2020-10-11,2020-10-19
3231,3231,al Covid  ,1,2020-10-11,2020-10-19
3232,3232,Minha,1,2020-10-11,2020-10-19
3233,3233,Sally  ,1,2020-10-11,2020-10-19
3234,3234,Read,1,2020-10-11,2020-10-19
3235,3235, ,109,2020-10-21,2020-10-29
3236,3236,  Defeated COVID,45,2020-10-21,2020-10-29
3237,3237,Lan httpstcoScqURaWvtN,40,2020-10-21,2020-10-29
3238,3238,Voters,10,2020-10-21,2020-10-29
3239,3239,Trump,10,2020-10-21,2020-10-29
3240,3240, s,8,2020-10-21,2020-10-29
3241,3241,Covid,5,2020-10-21,2020-10-29
3242,3242,Angela Merkel,4,2020-10-21,2020-10-29
3243,3243,Yeni Zelanda,2,2020-10-21,2020-10-29
3244,3244,Biden,2,2020-10-21,2020-10-29
3245,3245,Dan Andrews,2,2020-10-21,2020-10-29
3246,3246,Covid NouvelleZlande,1,2020-10-21,2020-10-29
3247,3247,Justin Trudeau,1,2020-10-21,2020-10-29
3248,3248,Won,1,2020-10-21,2020-10-29
3249,3249,  Al,1,2020-10-21,2020-10-29
3250,3250,Covid Covid Covid,1,2020-10-21,2020-10-29
3251,3251,Matt Hancock,1,2020-10-21,2020-10-29
3252,3252,Covid Our Govt,1,2020-10-21,2020-10-29
3253,3253,Trumps,1,2020-10-21,2020-10-29
3254,3254,Trudeau,1,2020-10-21,2020-10-29
3255,3255,,1,2020-10-21,2020-10-29
3256,3256,Proof,1,2020-10-21,2020-10-29
3257,3257,Bizde de yine,1,2020-10-21,2020-10-29
3258,3258,de Nueva Zelanda,1,2020-10-21,2020-10-29
3259,3259,Covid They,1,2020-10-21,2020-10-29
3260,3260,Nueva Zelanda,1,2020-10-21,2020-10-29
3261,3261,Trumplite Bojo,1,2020-10-21,2020-10-29
3262,3262,Morrison Ill,1,2020-10-21,2020-10-29
3263,3263,Covid We,1,2020-10-21,2020-10-29
3264,3264,Premire Ministre de Nouvelle,1,2020-10-21,2020-10-29
3265,3265,Brjula Haber,1,2020-10-21,2020-10-29
3266,3266,Despus de,1,2020-10-21,2020-10-29
3267,3267,httpstcoVhPBbpteFb,1,2020-10-21,2020-10-29
3268,3268,Sanna Marin,1,2020-10-21,2020-10-29
3269,3269,Rckgrat Empathie,1,2020-10-21,2020-10-29
3270,3270,Fauxly,1,2020-10-21,2020-10-29
3271,3271,Got Re httpstco08liacO07d,1,2020-10-21,2020-10-29
3272,3272,Bonnie Henry,1,2020-10-21,2020-10-29
3273,3273,  Women,1,2020-10-21,2020-10-29
3274,3274,Corona,1,2020-10-21,2020-10-29
3275,3275,Covid The PM,1,2020-10-21,2020-10-29
3276,3276,Stop Trump,1,2020-10-21,2020-10-29
3277,3277,Daniel Andrews,1,2020-10-21,2020-10-29
3278,3278,Quand,1,2020-10-21,2020-10-29
3279,3279,Imagine,1,2020-10-21,2020-10-29
3280,3280,Bu GAVUR,1,2020-10-21,2020-10-29
3281,3281,Hillary Clinton,1,2020-10-21,2020-10-29
3282,3282,Crmieux,1,2020-10-21,2020-10-29
3283,3283,Donald Trump,1,2020-10-21,2020-10-29
3284,3284,NewZealand ,1,2020-10-21,2020-10-29
3285,3285,httpstcoT5Hur9evx1,1,2020-10-21,2020-10-29
3286,3286,Covid Erna Solberg,1,2020-10-21,2020-10-29
3287,3287,JoeWillLeadUs Wo,1,2020-10-21,2020-10-29
3288,3288,Donald Trump ,1,2020-10-21,2020-10-29
3289,3289,Sky NOISE,1,2020-10-21,2020-10-29
3290,3290, La,1,2020-10-21,2020-10-29
3291,3291,Angela Merkel Covid de,1,2020-10-21,2020-10-29
3292,3292,Cest Llyse,1,2020-10-21,2020-10-29
3293,3293,John Horgan None,1,2020-10-21,2020-10-29
3294,3294,Covid de,1,2020-10-21,2020-10-29
3295,3295,Lan httpstco7YXdPhwvyX,1,2020-10-21,2020-10-29
3296,3296,Covid Socialist,1,2020-10-21,2020-10-29
3297,3297,Brexit,1,2020-10-21,2020-10-29
3298,3298,Gabe Newell,1,2020-10-21,2020-10-29
3299,3299,CoronaVirusUpdates,1,2020-10-21,2020-10-29
3300,3300,httpstcoKgFdjR4DX5 USA,1,2020-10-21,2020-10-29
3301,3301,Bakanlarnn,1,2020-10-21,2020-10-29
3302,3302,Smart,1,2020-10-21,2020-10-29
3303,3303,Chuck Norris,1,2020-10-21,2020-10-29
3304,3304, ,122,2020-11-01,2020-11-09
3305,3305, s,12,2020-11-01,2020-11-09
3306,3306,Melinda Gates,12,2020-11-01,2020-11-09
3307,3307,Covid,6,2020-11-01,2020-11-09
3308,3308,Chris Hipkins,4,2020-11-01,2020-11-09
3309,3309,Uspeh,4,2020-11-01,2020-11-09
3310,3310,Nueva Zelanda,3,2020-11-01,2020-11-09
3311,3311,Trump,3,2020-11-01,2020-11-09
3312,3312,BillGates,3,2020-11-01,2020-11-09
3313,3313,Covid  ,2,2020-11-01,2020-11-09
3314,3314,Nova Zelndia,2,2020-11-01,2020-11-09
3315,3315,Niti Aayog,2,2020-11-01,2020-11-09
3316,3316,Aspirin,2,2020-11-01,2020-11-09
3317,3317,Boris Johnson,2,2020-11-01,2020-11-09
3318,3318,Joe Biden,2,2020-11-01,2020-11-09
3319,3319,Macron Due,1,2020-11-01,2020-11-09
3320,3320,Donald Trump ,1,2020-11-01,2020-11-09
3321,3321,  la,1,2020-11-01,2020-11-09
3322,3322,Joe BidenKamala Harris,1,2020-11-01,2020-11-09
3323,3323,httpstcoCx5qpr3Pco  ,1,2020-11-01,2020-11-09
3324,3324,caseswtfMelinda Gates,1,2020-11-01,2020-11-09
3325,3325,Trump Morinder Nudi,1,2020-11-01,2020-11-09
3326,3326,Covid El,1,2020-11-01,2020-11-09
3327,3327,Dan Andrews,1,2020-11-01,2020-11-09
3328,3328,Biden Harris,1,2020-11-01,2020-11-09
3329,3329,Fehlinformationen,1,2020-11-01,2020-11-09
3330,3330,Maori,1,2020-11-01,2020-11-09
3331,3331,Angela Merkel,1,2020-11-01,2020-11-09
3332,3332,Depois de,1,2020-11-01,2020-11-09
3333,3333,Donald,1,2020-11-01,2020-11-09
3334,3334,de Occidente,1,2020-11-01,2020-11-09
3335,3335,Covid Trashed,1,2020-11-01,2020-11-09
3336,3336,Zeeland  ,1,2020-11-01,2020-11-09
3337,3337,Mette Frederiksen,1,2020-11-01,2020-11-09
3338,3338,Biden,1,2020-11-01,2020-11-09
3339,3339,Donald Trump,1,2020-11-01,2020-11-09
3340,3340,Auckland Chez,1,2020-11-01,2020-11-09
3341,3341,Scott Morrison,1,2020-11-01,2020-11-09
3342,3342,Morrison,1,2020-11-01,2020-11-09
3343,3343,httpstcoPTZBvTrvp0,1,2020-11-01,2020-11-09
3344,3344,Quem,1,2020-11-01,2020-11-09
3345,3345,England JohnsonHancock 46717,1,2020-11-01,2020-11-09
3346,3346,Trumps,1,2020-11-01,2020-11-09
3347,3347,Covid Never,1,2020-11-01,2020-11-09
3348,3348,the John Key,1,2020-11-01,2020-11-09
3349,3349,Kiezers,1,2020-11-01,2020-11-09
3350,3350,Covid 19s,1,2020-11-01,2020-11-09
3351,3351,Steven Colbert,1,2020-11-01,2020-11-09
3352,3352,Richard Shaw,1,2020-11-01,2020-11-09
3353,3353,Moon Jaein,1,2020-11-01,2020-11-09
3354,3354,Tsai Ingwen,1,2020-11-01,2020-11-09
3355,3355,  WON,1,2020-11-01,2020-11-09
3356,3356,Covid A,1,2020-11-01,2020-11-09
3357,3357,Covid Tal,1,2020-11-01,2020-11-09
3358,3358,al Covid,1,2020-11-01,2020-11-09
3359,3359,Topham Guerin,1,2020-11-01,2020-11-09
3360,3360,Merkel,1,2020-11-01,2020-11-09
3361,3361,Sim,1,2020-11-01,2020-11-09
3362,3362,Angela Merkle,1,2020-11-01,2020-11-09
3363,3363,Yeni Zelanda,1,2020-11-01,2020-11-09
3364,3364,httpstco6R28fpbyDt,1,2020-11-01,2020-11-09
3365,3365,Andrew Barr Anna,1,2020-11-01,2020-11-09
3366,3366,Bill English,1,2020-11-01,2020-11-09
3367,3367,Brexit,1,2020-11-01,2020-11-09
3368,3368,Justin Trudeau,1,2020-11-01,2020-11-09
3369,3369,counterCOVID,1,2020-11-01,2020-11-09
3370,3370,httpstcodzwhXcdBNB Would,1,2020-11-01,2020-11-09
3371,3371,Wish,1,2020-11-01,2020-11-09
3372,3372,  Serious,1,2020-11-01,2020-11-09
3373,3373,Xi Jinping de,1,2020-11-01,2020-11-09
3374,3374,Covid httpstcojJ3SSfnUIB,1,2020-11-01,2020-11-09
3375,3375,De,1,2020-11-01,2020-11-09
3376,3376,Aus,1,2020-11-01,2020-11-09
3377,3377,Covid Angela Merkel,1,2020-11-01,2020-11-09
3378,3378,Xi Kim,1,2020-11-01,2020-11-09
3379,3379,httpstcoFUb1nI21lO  ,1,2020-11-01,2020-11-09
3380,3380,Nah Trump,1,2020-11-01,2020-11-09
3381,3381,Patrick Gower,1,2020-11-01,2020-11-09
3382,3382, ,88,2020-11-11,2020-11-19
3383,3383,Covid,19,2020-11-11,2020-11-19
3384,3384, s,5,2020-11-11,2020-11-19
3385,3385,Frapper,4,2020-11-11,2020-11-19
3386,3386,Covid   la,4,2020-11-11,2020-11-19
3387,3387,Masks,3,2020-11-11,2020-11-19
3388,3388,Boris,2,2020-11-11,2020-11-19
3389,3389,Dan Andrews,2,2020-11-11,2020-11-19
3390,3390,Tribune Frapper,2,2020-11-11,2020-11-19
3391,3391,Auckland,2,2020-11-11,2020-11-19
3392,3392,Trump,2,2020-11-11,2020-11-19
3393,3393,Avec David Camroux,2,2020-11-11,2020-11-19
3394,3394,Mike Hosking,1,2020-11-11,2020-11-19
3395,3395,  PM,1,2020-11-11,2020-11-19
3396,3396,Covid 19 You,1,2020-11-11,2020-11-19
3397,3397,Adrien Rodd et httpstcoebHFwmniO0,1,2020-11-11,2020-11-19
3398,3398,Chris Hipkins,1,2020-11-11,2020-11-19
3399,3399,John Horgan,1,2020-11-11,2020-11-19
3400,3400,Adrien Rodd,1,2020-11-11,2020-11-19
3401,3401,G Deze,1,2020-11-11,2020-11-19
3402,3402,Covid ,1,2020-11-11,2020-11-19
3403,3403,Covid They,1,2020-11-11,2020-11-19
3404,3404,Scott Morrison,1,2020-11-11,2020-11-19
3405,3405,Covid 19 Pourquoi,1,2020-11-11,2020-11-19
3406,3406,httpstcoJ0HAUVadXu Les,1,2020-11-11,2020-11-19
3407,3407,Morrison,1,2020-11-11,2020-11-19
3408,3408,Despus de la,1,2020-11-11,2020-11-19
3409,3409,Biden,1,2020-11-11,2020-11-19
3410,3410, Australiaalmost,1,2020-11-11,2020-11-19
3411,3411,Qld,1,2020-11-11,2020-11-19
3412,3412,Covid httpstcokzdrd7H4kx,1,2020-11-11,2020-11-19
3413,3413,PM,1,2020-11-11,2020-11-19
3414,3414,httpstcoDieiNGfV37 La,1,2020-11-11,2020-11-19
3415,3415,httpstcoqGk5c67GA8 Covid19,1,2020-11-11,2020-11-19
3416,3416,Sto,1,2020-11-11,2020-11-19
3417,3417,de Covid Decenas de miles de,1,2020-11-11,2020-11-19
3418,3418,Covid border,1,2020-11-11,2020-11-19
3419,3419,Cultures,1,2020-11-11,2020-11-19
3420,3420,Donald Trump,1,2020-11-11,2020-11-19
3421,3421,Covid Face,1,2020-11-11,2020-11-19
3422,3422,Merkel Xi Jinping Biden,1,2020-11-11,2020-11-19
3423,3423,Primera Ministro  ,1,2020-11-11,2020-11-19
3424,3424,Yeni Zelanda,1,2020-11-11,2020-11-19
3425,3425,Covid  ,1,2020-11-11,2020-11-19
3426,3426, s COVID Treason,1,2020-11-11,2020-11-19
3427,3427,al Covid,1,2020-11-11,2020-11-19
3428,3428,Tsai Ingwen,1,2020-11-11,2020-11-19
3429,3429,Gawd Joe Biden,1,2020-11-11,2020-11-19
3430,3430,Bozo,1,2020-11-11,2020-11-19
3431,3431,Asie la discipline,1,2020-11-11,2020-11-19
3432,3432,IMPORTA Mate,1,2020-11-11,2020-11-19
3433,3433,Covid SoClose,1,2020-11-11,2020-11-19
3434,3434,Donald,1,2020-11-11,2020-11-19
3435,3435,Bojo,1,2020-11-11,2020-11-19
3436,3436,Wish,1,2020-11-11,2020-11-19
3437,3437,  COVID,1,2020-11-11,2020-11-19
3438,3438,Sth Korean,1,2020-11-11,2020-11-19
3439,3439,Lee Anderson,1,2020-11-11,2020-11-19
3440,3440,Joe,1,2020-11-11,2020-11-19
3441,3441,  de Christchurch,1,2020-11-11,2020-11-19
3442,3442,Bolsonaros,1,2020-11-11,2020-11-19
3443,3443,Moon JaeIn Not only,1,2020-11-11,2020-11-19
3444,3444,Ashley Bloomfield,1,2020-11-11,2020-11-19
3445,3445,Lo,1,2020-11-11,2020-11-19
3446,3446,Bonnie Henry,1,2020-11-11,2020-11-19
3447,3447,Kamala Harris,1,2020-11-11,2020-11-19
3448,3448,Ms  ,1,2020-11-11,2020-11-19
3449,3449,Covid19 Trump,1,2020-11-11,2020-11-19
3450,3450,Angela Merkel,1,2020-11-11,2020-11-19
3451,3451, ,87,2020-11-21,2020-11-29
3452,3452,Joe Biden,41,2020-11-21,2020-11-29
3453,3453,Biden,11,2020-11-21,2020-11-29
3454,3454, s,8,2020-11-21,2020-11-29
3455,3455,Covid19 Knowhow,6,2020-11-21,2020-11-29
3456,3456,Joe Biden New Zealands,4,2020-11-21,2020-11-29
3457,3457,Germanys Angela Merkel,4,2020-11-21,2020-11-29
3458,3458,Covid,3,2020-11-21,2020-11-29
3459,3459,  Defeated COVID,3,2020-11-21,2020-11-29
3460,3460,INBOX Biden,2,2020-11-21,2020-11-29
3461,3461,Boris,2,2020-11-21,2020-11-29
3462,3462,Boris Johnson,2,2020-11-21,2020-11-29
3463,3463,Nova Zelanda,1,2020-11-21,2020-11-29
3464,3464,al Presidente electo,1,2020-11-21,2020-11-29
3465,3465, JoeBiden,1,2020-11-21,2020-11-29
3466,3466,US Exceeds,1,2020-11-21,2020-11-29
3467,3467,Primer Ministro de Nueva Zelandia  ,1,2020-11-21,2020-11-29
3468,3468,Leader,1,2020-11-21,2020-11-29
3469,3469,Covid httpstco8ep3BrQeZ1,1,2020-11-21,2020-11-29
3470,3470,Covid httpstcoAjt3akNfb6 NewZealand PM ,1,2020-11-21,2020-11-29
3471,3471,  Looking,1,2020-11-21,2020-11-29
3472,3472,Nueva Zelandia,1,2020-11-21,2020-11-29
3473,3473,Sarah Paulson,1,2020-11-21,2020-11-29
3474,3474,Stark,1,2020-11-21,2020-11-29
3475,3475,httpstcoeAtAKwYKN4,1,2020-11-21,2020-11-29
3476,3476,Emmanuel Macron,1,2020-11-21,2020-11-29
3477,3477,Scott Morrison,1,2020-11-21,2020-11-29
3478,3478,Tim,1,2020-11-21,2020-11-29
3479,3479,Covid Boris Johnson,1,2020-11-21,2020-11-29
3480,3480,Discipline,1,2020-11-21,2020-11-29
3481,3481,Covid Are,1,2020-11-21,2020-11-29
3482,3482,Geoff Bennett,1,2020-11-21,2020-11-29
3483,3483,de Educao,1,2020-11-21,2020-11-29
3484,3484,Covid Canada,1,2020-11-21,2020-11-29
3485,3485,Ingraham,1,2020-11-21,2020-11-29
3486,3486, i,1,2020-11-21,2020-11-29
3487,3487,Info,1,2020-11-21,2020-11-29
3488,3488,Nova Zelndia,1,2020-11-21,2020-11-29
3489,3489,NYA ZEELAND,1,2020-11-21,2020-11-29
3490,3490,Bekmpfung von Covid19 mit,1,2020-11-21,2020-11-29
3491,3491,Klaus Schwabs,1,2020-11-21,2020-11-29
3492,3492,Amerika Serikat TempoDunia,1,2020-11-21,2020-11-29
3493,3493,da Primeira Ministra,1,2020-11-21,2020-11-29
3494,3494,Dr Fauci,1,2020-11-21,2020-11-29
3495,3495,TODOS,1,2020-11-21,2020-11-29
3496,3496,de Trump,1,2020-11-21,2020-11-29
3497,3497,Covid19 Bagaimana,1,2020-11-21,2020-11-29
3498,3498,Berhasil Atasi,1,2020-11-21,2020-11-29
3499,3499,Amerika Syarikat Berita,1,2020-11-21,2020-11-29
3500,3500,Trump,1,2020-11-21,2020-11-29
3501,3501,Stefan Lfven PM Sweden,1,2020-11-21,2020-11-29
3502,3502,Jake  ,1,2020-11-21,2020-11-29
3503,3503,httpstcoAYhBhc3fpe Great,1,2020-11-21,2020-11-29
3504,3504,Joe,1,2020-11-21,2020-11-29
3505,3505,Joe Biden httpstcouYh9i9VxnV Live PM,1,2020-11-21,2020-11-29
